text,label,language,label_name,text_len,word_count
MIRACLE: a local farmer LOSES 5 kg in 14 days using ONE weird trick doctors HATE! Experts BAFFLED! a major politician uses this SECRET daily! ORDER before January 1 — LIMITED SUPPLY!,1,en,FAKE,182,32
"Stock markets rose on Monday as Tesla reported disappointing quarterly earnings. Analysts at JPMorgan revised their 2025 forecast to 9.0%, citing cost pressures.",0,en,REAL,161,23
இரகசியம் வெளியாயிற்று: garlic 21 நாளில் dengue-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 45 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!,1,ta,FAKE,208,22
MIRACLE: a local farmer LOSES 5 kg in 90 days using ONE weird trick doctors HATE! Experts BAFFLED! a tech billionaire uses this SECRET daily! ORDER before January 1 — LIMITED SUPPLY!,1,en,FAKE,182,32
UK அரசு agriculture துறைக்கு ₹12 கோடி நிதி ஒதுக்கியது. finance ministry மதிப்பாய்வு செய்த திட்டம் 2026-ல் eradicate poverty நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,194,22
ALERT: the opposition leader caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 12 million patriots DEMAND justice! UK is FALLING because of globalists! RT if you AGREE! Share EVERYWHERE!,1,en,FAKE,212,34
India அரசு healthcare துறைக்கு ₹50 கோடி நிதி ஒதுக்கியது. cabinet மதிப்பாய்வு செய்த திட்டம் 2026-ல் achieve net-zero நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,186,21
இரகசியம் வெளியாயிற்று: turmeric 30 நாளில் malaria-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 12 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! Big Pharma cover-up உண்மையானது!,1,ta,FAKE,215,22
"MIT-இல் உள்ள ஆராய்ச்சியாளர்கள் Science இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 2 ஆண்டுகள் 5,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு improved accuracy என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,206,23
LEAKED: leaked email REVEALS that WHO plans to microchip citizens by 2027! Insiders FLEE for their lives! 12% of population at RISK! They are COMING for your property! RESIST now!,1,en,FAKE,179,30
அதிர்ச்சி செய்தி: a major politician இரகசியமாக betrays nation! அரசு vaccines பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! senior official இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,207,24
"The IMF announced today that vaccine mandate will take effect from June 30. Officials confirmed the decision after 30 days of deliberation. The measure is expected to cut emissions, according to AFP.",0,en,REAL,199,32
"MIRACLE: a local farmer LOSES 2,500 kg in 7 days using ONE weird trick doctors HATE! Experts BAFFLED! a major politician uses this SECRET daily! ORDER before March 15 — LIMITED SUPPLY!",1,en,FAKE,184,32
"UN நிறுவனம் இன்று அறிவித்தது: tax reform June 30 முதல் நடைமுறைக்கு வரும். 90 நாள் ஆலோசனைக்குப் பிறகு அதிகாரிகள் இந்த முடிவை உறுதிப்படுத்தினர். senior official தெரிவிக்கும் வகையில், இந்த நடவடிக்கை boost employment என்று எதிர்பார்க்கப்படுகிறது.",0,ta,REAL,242,29
அதிசயம்: a retired teacher ஒரே 14 நாளில் 50 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a major politician தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,184,25
Germany அரசு healthcare துறைக்கு ₹5 கோடி நிதி ஒதுக்கியது. parliament மதிப்பாய்வு செய்த திட்டம் 2027-ல் eradicate poverty நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,191,21
"BITS Pilani-இல் உள்ள ஆராய்ச்சியாளர்கள் Nature இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 5 ஆண்டுகள் 10,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு cut costs by 30% என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,213,26
EXCLUSIVE: Scientists DISCOVER that turmeric CURES malaria in just 30 days! Big Pharma DOESN'T want you to know! 45 doctors SILENCED for revealing this! WAKE UP! The New World Order is REAL!,1,en,FAKE,190,32
Reliance நிறுவனம் strong காலாண்டு வருவாய் அறிவித்ததால் Tuesday அன்று சந்தை rose. ICICI பகுப்பாய்வாளர்கள் 2027 கணிப்பை 9.0% ஆக திருத்தினர்.,0,ta,REAL,138,17
"இரகசியம் வெளியாயிற்று: turmeric 14 நாளில் malaria-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 500,000 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!",1,ta,FAKE,216,22
இரகசியம் வெளியாயிற்று: garlic 90 நாளில் malaria-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 100 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!,1,ta,FAKE,210,22
